RIAL,RIAR,RIBL,RIM,RIBR,sensory,,,,,,velocity,speed,odor,upp_cam_index,RIAL_x,RIAL_y,RIAR_x,RIAR_y,RIBL_x,RIBL_y,RIM_x,RIM_y,RIBR_x,RIBR_y,sensory_x,sensory_y,Speed_3,Speed_5,Speed_10
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,23.8806971907654,7.78E+01,0,4137,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.61E+01,3.16E+01,2.07E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.49979567085057,6.53E+01,0,4140,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.33E+01,2.88E+01,1.71E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.89212048260296,6.00E+01,0,4143,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E+01,8.51E+01,1.61E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-40.2118079480087,1.64E+02,0,4146,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E+02,1.57E+01,1.34E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.12786850321799,3.56E+00,0,4149,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E+01,7.38E+01,9.76E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.938227661711745,1.79E+01,0,4151,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.61E+01,3.25E+01,8.64E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-8.26085831637543,4.28E+00,0,4154,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E+01,1.40E+01,1.01E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-4.4082633281377,4.36E+01,0,4157,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.88E+00,2.59E+01,1.38E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-5.96697844186326,9.41E+00,0,4160,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.54E+01,1.34E+01,1.21E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-9.32268859857385,1.87E+01,0,4163,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.46E+00,1.68E+01,1.19E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.3943632049712,8.23E+00,0,4165,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.43E+01,1.10E+01,8.26E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.17607866584453,1.15E+00,0,4168,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E+00,1.34E+01,4.62E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-14.643293618765,5.71E+01,0,4171,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.79E+01,5.97E+00,1.75E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.79836284339356,7.31E+01,0,4174,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.84E+01,2.19E+01,2.01E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-12.6592135865427,1.22E+01,0,4177,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.67E+01,2.13E+01,1.74E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.8949816568652,2.09E+01,0,4179,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.81E+00,1.37E+01,4.78E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-6.78262316562244,5.99E+01,0,4182,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E+01,2.56E+01,2.72E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.67845195554331,6.94E+00,0,4185,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E+01,1.70E+01,2.29E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-20.7466246831099,6.32E+01,0,4188,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.07E+01,2.30E+01,4.85E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.0414052011309,8.03E+01,0,4191,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.86E+01,4.61E+01,5.33E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,14.1094912522233,8.18E+01,0,4193,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.60E+01,3.40E+01,7.49E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.44586734876893,7.95E+00,0,4196,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.37E+01,1.82E+01,1.10E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.16422589189436,4.05E+01,0,4199,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E+01,1.64E+01,1.49E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.48755747003166,4.16E+01,0,4202,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.83E+01,3.56E+01,1.79E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.20900267479686,9.55E+00,0,4205,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E+01,3.66E+01,1.87E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-12.5899652570893,5.79E+00,0,4207,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.24E+00,3.61E+01,1.90E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-6.73271743614916,4.70E+01,0,4210,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.82E+01,4.23E+00,1.67E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,22.6418142003861,2.38E+00,0,4213,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.44E+01,3.07E+01,1.06E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-17.7425944290428,4.60E+00,0,4216,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.20E+01,9.56E+00,3.83E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,24.6467135192999,2.81E+01,0,4219,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.10E+01,7.71E+00,9.51E+00
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.38105487621782,2.72E+01,0,4221,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.52E+00,1.65E+01,5.00E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-9.08557564082996,3.65E+01,0,4224,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.23E+01,1.60E+01,6.41E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.81994702055638,8.34E-01,0,4227,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.60E+01,6.32E+00,5.69E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-5.22993372744493,6.39E+00,0,4230,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E+01,1.65E+01,4.81E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.81517633634407,1.68E+01,0,4233,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.28E+00,9.03E+00,6.86E+01
0.567394196987152,0.338870525360107,1.11416590213776,1.12719011306763,1.58877646923065,1.10807311534882,7.72E-01,7.66E-01,8.80E-01,8.83E-01,8.53E-01,-5.44518863570081,2.49E+01,0,4235,6.22E+02,4.22E+02,6.94E+02,4.56E+02,6.02E+02,4.84E+02,6.64E+02,5.46E+02,6.36E+02,4.77E+02,6.75E+02,5.13E+02,1.47E+00,9.90E+00,8.98E+01
0.519608616828918,0.30529522895813,1.2005580663681,1.13366949558258,1.51058256626129,1.08291935920715,8.54E-01,8.14E-01,8.90E-01,8.02E-01,8.18E-01,0.102467691838697,5.65E+00,0,4238,6.66E+02,4.49E+02,6.30E+02,4.94E+02,5.24E+02,4.77E+02,5.37E+02,5.56E+02,5.54E+02,4.82E+02,5.64E+02,5.11E+02,1.93E+01,1.16E+01,7.65E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08582549938232,7.15E+00,0,4241,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.27E+00,1.33E+01,7.85E+01
0.525830209255219,0.323562532663345,1.17285716533661,1.08167791366577,1.46551477909088,1.05610740184784,8.16E-01,7.91E-01,8.53E-01,8.13E-01,7.80E-01,-0.289048295175548,3.78E+00,0,4244,3.55E+02,4.23E+02,3.86E+02,4.62E+02,2.93E+02,4.61E+02,3.17E+02,5.36E+02,3.18E+02,4.63E+02,3.41E+02,4.98E+02,1.11E+01,1.68E+01,4.26E+01
0.490194410085678,0.325540751218796,1.20727789402008,1.10483741760254,1.43104255199432,1.14796650409698,8.19E-01,7.82E-01,8.56E-01,7.75E-01,7.42E-01,-0.298920390050781,9.61E-01,0,4247,3.65E+02,4.43E+02,4.10E+02,4.67E+02,3.06E+02,4.53E+02,3.23E+02,5.25E+02,3.32E+02,4.56E+02,3.54E+02,4.89E+02,1.81E+00,1.92E+01,1.33E+01
0.531364738941193,0.313554465770721,1.27640998363495,1.13339579105377,1.41790568828583,1.08823156356812,8.42E-01,8.03E-01,8.54E-01,7.98E-01,8.05E-01,0.035634772521868,7.96E-01,0,4249,4.60E+02,3.81E+02,4.70E+02,4.18E+02,3.68E+02,4.06E+02,3.83E+02,4.80E+02,3.94E+02,4.11E+02,4.14E+02,4.38E+02,7.66E-01,1.20E+01,2.29E+01
0.503003597259522,0.324831187725067,1.16235709190369,1.10874772071838,1.54911363124847,1.0757429599762,8.20E-01,7.66E-01,8.37E-01,8.03E-01,7.57E-01,2.13549252768733,6.96E+00,0,4252,4.39E+02,3.32E+02,4.38E+02,3.86E+02,3.50E+02,3.79E+02,3.64E+02,4.56E+02,3.71E+02,3.88E+02,3.93E+02,4.24E+02,2.78E+00,6.24E+00,5.44E+01
0.486354440450668,0.314074546098709,1.22124636173248,1.13950574398041,1.38767635822296,1.06949651241303,8.27E-01,8.09E-01,8.59E-01,8.24E-01,7.87E-01,0.700683445861735,1.96E+00,0,4255,5.19E+02,3.50E+02,5.03E+02,3.69E+02,3.96E+02,3.58E+02,4.13E+02,4.27E+02,4.25E+02,3.63E+02,4.41E+02,3.84E+02,9.92E-01,2.18E+00,8.86E+01
0.536580443382263,0.31404510140419,1.17878317832947,1.05702221393585,1.48413729667664,1.04470038414001,8.22E-01,7.42E-01,8.50E-01,7.79E-01,7.88E-01,0.010013428567975,3.49E+00,0,4258,5.23E+02,3.25E+02,5.24E+02,3.66E+02,4.35E+02,3.52E+02,4.48E+02,4.30E+02,4.58E+02,3.61E+02,4.75E+02,3.92E+02,1.67E+00,1.85E+00,1.18E+02
0.524694919586182,0.335025399923325,1.21896743774414,1.09006547927856,1.46348667144775,1.01797187328339,8.43E-01,7.76E-01,8.45E-01,8.21E-01,8.11E-01,-0.777202314991032,3.19E+00,0,4261,5.52E+02,2.33E+02,5.14E+02,2.87E+02,4.13E+02,2.77E+02,4.34E+02,3.52E+02,4.40E+02,2.80E+02,4.55E+02,3.11E+02,1.90E+00,3.22E+00,1.15E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.76891287613196,3.89E+00,0,4263,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E-01,2.76E+00,1.21E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-9.2116755265652,5.86E+00,0,4266,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.93E+00,4.13E+00,1.12E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,10.007638797192,3.47E+01,0,4269,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.49E+01,1.32E+01,8.97E+01
0.536360859870911,0.321556985378265,1.19425880908966,1.18900954723358,1.40983891487122,1.08972370624542,8.68E-01,7.83E-01,8.70E-01,8.22E-01,7.48E-01,-0.840480249767496,3.11E+01,0,4272,3.49E+02,2.25E+02,3.19E+02,2.14E+02,3.20E+02,3.16E+02,3.94E+02,2.88E+02,3.22E+02,2.90E+02,3.49E+02,2.69E+02,1.83E+01,2.23E+01,7.89E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.82778301561906,9.00E-01,1,4275,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.58E+00,2.14E+01,7.41E+01
0.479385197162628,0.326876431703567,1.19562387466431,1.16090905666351,1.50049829483032,1.01244461536407,8.04E-01,6.93E-01,8.44E-01,8.30E-01,7.93E-01,-0.403010531621022,5.28E+00,1,4277,5.89E+02,2.64E+02,5.66E+02,3.16E+02,4.93E+02,3.88E+02,5.60E+02,4.20E+02,5.14E+02,3.73E+02,5.53E+02,3.77E+02,2.74E+00,1.34E+01,8.14E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31461146223151,6.50E+01,1,4280,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.63E+01,2.16E+01,1.08E+02
0.466393440961838,0.323547810316086,1.15292823314667,1.13901770114899,1.41299855709076,1.09452879428864,7.41E-01,7.16E-01,7.89E-01,7.13E-01,7.74E-01,0.785422813149571,1.13E+01,1,4283,5.91E+02,3.49E+02,5.92E+02,3.63E+02,5.13E+02,4.36E+02,5.72E+02,4.63E+02,5.33E+02,4.08E+02,5.53E+02,4.09E+02,9.98E+00,3.50E+01,1.37E+02
0.511621952056885,0.32362088561058,1.17255532741547,1.15814220905304,1.38519930839539,1.17071354389191,8.88E-01,7.78E-01,8.28E-01,7.93E-01,7.94E-01,-0.103286700515861,4.17E+00,1,4286,6.42E+02,3.27E+02,6.88E+02,3.38E+02,6.15E+02,4.09E+02,6.89E+02,4.47E+02,6.37E+02,3.92E+02,6.80E+02,3.98E+02,7.19E+00,3.42E+01,1.61E+02
0.546536922454834,0.333317816257477,1.14213001728058,1.18983960151672,1.44115114212036,1.20157742500305,8.36E-01,7.09E-01,9.00E-01,8.35E-01,7.72E-01,-15.216907797463,4.01E+01,1,4289,6.15E+02,3.18E+02,5.77E+02,3.37E+02,5.16E+02,4.08E+02,5.91E+02,4.35E+02,5.34E+02,3.92E+02,5.57E+02,3.89E+02,1.66E+01,1.16E+01,1.80E+02
0.548080623149872,0.358288526535034,1.11413538455963,1.14314830303192,1.32660150527954,1.28242564201355,9.27E-01,8.40E-01,8.57E-01,8.53E-01,8.01E-01,0.451456551727494,4.52E+01,1,4291,7.99E+01,2.74E+02,1.72E+02,2.95E+02,8.43E+01,3.57E+02,1.55E+02,4.00E+02,1.09E+02,3.43E+02,1.55E+02,3.49E+02,9.67E+00,2.52E+00,1.94E+02
0.537104487419128,0.362001299858093,1.14350569248199,1.14022517204285,1.31626725196838,1.17396652698517,9.01E-01,8.27E-01,8.54E-01,8.60E-01,8.30E-01,1.18004035900729,1.54E+00,1,4294,1.86E+02,2.79E+02,1.54E+02,2.88E+02,1.00E+02,3.76E+02,1.79E+02,3.96E+02,1.16E+02,3.55E+02,1.73E+02,3.51E+02,1.61E+01,1.49E+01,2.10E+02
0.573207795619965,0.349113553762436,1.10587799549103,1.12359976768494,1.3322741985321,1.16746711730957,9.00E-01,7.68E-01,9.04E-01,8.06E-01,8.18E-01,1.69093221537978,6.80E+00,1,4297,2.22E+02,2.85E+02,2.11E+02,2.81E+02,1.61E+02,3.66E+02,2.39E+02,3.77E+02,1.78E+02,3.42E+02,2.09E+02,3.32E+02,5.66E+00,1.63E+01,2.17E+02
0.614486932754517,0.347199469804764,1.05853164196014,1.12586760520935,1.29952013492584,1.37418651580811,9.31E-01,7.85E-01,8.91E-01,8.60E-01,7.89E-01,-0.881513457863772,5.89E+00,1,4300,1.01E+02,1.24E+02,1.41E+02,1.79E+02,8.92E+01,2.65E+02,1.66E+02,2.78E+02,1.06E+02,2.43E+02,1.48E+02,2.41E+02,1.33E+00,1.00E+01,2.24E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.396734515169138,4.66E+01,1,4303,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.38E+00,5.35E+00,2.12E+02
0.531689941883087,0.353993266820908,1.15454411506653,1.17121136188507,1.38832080364227,1.46984279155731,9.39E-01,8.14E-01,8.61E-01,8.34E-01,8.27E-01,4.62609014399126,1.44E+00,1,4305,4.24E+02,7.97E+01,4.51E+02,1.15E+02,3.90E+02,2.07E+02,4.67E+02,2.26E+02,4.07E+02,1.83E+02,4.45E+02,1.81E+02,1.02E+01,7.03E+00,2.02E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.3022405828155,3.12E+00,1,4308,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.24E+00,9.65E+00,1.75E+02
0.480632543563843,0.327605485916138,1.1597353219986,1.17198824882507,1.44148790836334,1.60048222541809,8.88E-01,7.81E-01,8.77E-01,8.22E-01,7.94E-01,-2.94415079188522,2.85E+00,1,4311,4.92E+02,9.44E+01,5.08E+02,1.16E+02,4.41E+02,1.89E+02,5.19E+02,2.23E+02,4.63E+02,1.74E+02,5.06E+02,1.79E+02,6.00E+00,1.66E+00,1.47E+02
0.522212564945221,0.329830288887024,1.12172663211823,1.17579102516174,1.38726592063904,1.65715932846069,8.88E-01,8.36E-01,8.91E-01,8.60E-01,8.15E-01,0.490976785066025,1.36E+01,1,4314,3.88E+02,1.33E+02,4.11E+02,1.51E+02,3.34E+02,1.96E+02,3.92E+02,2.49E+02,3.56E+02,1.87E+02,3.84E+02,2.00E+02,1.04E+01,1.34E+01,1.19E+02
0.529895842075348,0.326353222131729,1.19523048400879,1.14277052879334,1.49013674259186,1.63064968585968,8.86E-01,7.95E-01,8.64E-01,8.21E-01,8.15E-01,-7.07633376567206,9.38E+00,1,4317,4.81E+02,1.27E+02,4.83E+02,1.62E+02,3.93E+02,2.01E+02,4.41E+02,2.62E+02,4.19E+02,1.94E+02,4.38E+02,2.09E+02,5.93E+00,1.68E+01,7.87E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.5217875076189,3.78E+00,1,4319,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.15E+00,1.46E+01,6.45E+01
0.530320942401886,0.345381408929825,1.10952377319336,1.17333328723907,1.35364699363709,1.56730484962463,8.99E-01,8.32E-01,8.88E-01,8.57E-01,7.84E-01,7.45030484991096,7.86E+00,1,4322,5.02E+02,4.97E+02,5.38E+02,5.11E+02,4.60E+02,5.81E+02,5.16E+02,6.03E+02,4.83E+02,5.59E+02,5.05E+02,5.49E+02,8.17E+00,8.02E+00,5.90E+01
0.522953987121582,0.31144580245018,1.19582056999207,1.17036044597626,1.51073753833771,1.73141860961914,8.77E-01,8.08E-01,8.87E-01,8.75E-01,8.13E-01,-0.172691004389892,1.17E+00,1,4325,4.25E+02,4.55E+02,4.30E+02,4.64E+02,3.73E+02,5.43E+02,4.42E+02,5.64E+02,3.89E+02,5.23E+02,4.18E+02,5.21E+02,9.80E+00,1.03E+01,7.00E+01
0.46200829744339,0.324102967977524,1.16814434528351,1.17366063594818,1.53789567947388,1.63462007045746,8.80E-01,8.04E-01,8.13E-01,8.16E-01,7.85E-01,0.329426676756251,8.98E-01,1,4328,4.50E+02,3.55E+02,4.48E+02,3.78E+02,3.61E+02,4.34E+02,4.21E+02,4.82E+02,3.84E+02,4.22E+02,4.17E+02,4.33E+02,1.50E+00,1.35E+01,9.17E+01
0.510377168655396,0.318389415740967,1.13219964504242,1.15543973445892,1.47886419296265,1.6534423828125,8.22E-01,8.05E-01,8.70E-01,8.44E-01,8.12E-01,9.18396849294262,9.96E+00,1,4331,4.97E+02,3.13E+02,4.96E+02,3.19E+02,4.08E+02,3.64E+02,4.62E+02,4.18E+02,4.35E+02,3.54E+02,4.60E+02,3.67E+02,7.14E+00,1.06E+01,1.19E+02
0.507741868495941,0.31995752453804,1.2170387506485,1.18197524547577,1.55013525485992,1.64739799499512,8.55E-01,8.00E-01,8.41E-01,7.88E-01,7.92E-01,-3.2357780480072,5.97E+00,1,4333,4.33E+02,2.67E+02,4.52E+02,3.25E+02,3.75E+02,3.86E+02,4.34E+02,4.34E+02,3.99E+02,3.74E+02,4.27E+02,3.85E+02,6.36E+00,1.31E+01,1.43E+02
0.525903940200806,0.356600910425186,1.09567832946777,1.21107876300812,1.34043228626251,1.56285321712494,8.99E-01,8.28E-01,9.19E-01,7.74E-01,8.15E-01,3.55683716981407,1.85E+00,1,4336,3.70E+02,2.00E+02,3.65E+02,1.65E+02,2.85E+02,2.32E+02,3.61E+02,2.67E+02,3.07E+02,2.19E+02,3.50E+02,2.14E+02,3.54E+00,1.03E+01,1.65E+02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.91674759992542,9.20E+00,1,4339,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.88E+00,8.46E+00,1.87E+02
0.511248767375946,0.333755373954773,1.14324009418488,1.2253133058548,1.53434526920319,1.73448085784912,9.05E-01,8.43E-01,8.35E-01,8.17E-01,8.20E-01,0.902702931042991,7.93E+00,1,4342,3.74E+02,1.51E+02,3.62E+02,1.82E+02,2.88E+02,2.48E+02,3.43E+02,2.89E+02,3.11E+02,2.35E+02,3.29E+02,2.39E+02,9.17E+00,7.75E+00,1.95E+02
