RIAL,RIAR,RIBR,RIM,RIBL,sensory,,,,,,velocity,speed,odor,upp_cam_index,RIAL_x,RIAL_y,RIAR_x,RIAR_y,RIBR_x,RIBR_y,RIM_x,RIM_y,RIBL_x,RIBL_y,sensory_x,sensory_y,Speed_3,Speed_5,Speed_10,Curvature,Speed_all_points,Acceleration_all_parts_3
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.21746299253875,11.4268906093344,0,3387,0,0,0,0,0,0,0,0,0,0,0,0,2.72,7.68,123,-1.33,11.1,21.9
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.49782645291179,11.2446164402889,0,3390,0,0,0,0,0,0,0,0,0,0,0,0,16.8,13.1,75.2,-1.99,2.66,11.2
0.821088135242462,0.919197022914887,1.08563876152039,1.61550402641296,1.31871032714844,1.1904571056366,5.70E-01,6.49E-01,8.65E-01,8.50E-01,7.96E-01,-3.87934681492097,5.64746960534721,0,3392,399,498,419,516,506,445,525,488,553,501,494,478,2.18,15.6,44,-2.01,8.78,11.6
0.832031488418579,0.933651566505432,1.09241914749146,1.54233884811401,1.33000838756561,1.10506737232208,5.73E-01,6.51E-01,8.74E-01,8.79E-01,8.02E-01,4.01391861949069,10.3980300230786,0,3394,316,502,333,547,435,460,443,506,455,526,419,491,3.56,18.2,23.2,-1.98,4.65,5.84
0.820080399513245,0.894764959812164,1.08425176143646,1.5667005777359,1.32278752326965,1.19225561618805,5.90E-01,6.38E-01,8.66E-01,8.63E-01,7.98E-01,-5.80728649603455,9.33465988081155,0,3396,320,517,326,570,451,464,455,516,447,551,442,496,1.15,8.84,30.1,-2.33,7.31,2.58
0.804716885089874,0.913093209266663,1.07900011539459,1.57685911655426,1.19842839241028,1.14543604850769,5.50E-01,7.52E-01,8.50E-01,8.42E-01,8.12E-01,14.8365817173185,41.8066946393871,0,3398,510,422,528,419,568,315,605,345,652,341,576,356,10.4,12.6,68.7,-1.77,30.5,6.6
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-33.9331513430564,79.890220285574,0,3400,0,0,0,0,0,0,0,0,0,0,0,0,10.1,8.22,84,-1.37,68.5,19.5
0.821495234966278,0,1.04984354972839,1.44699311256409,1.24532401561737,1.09359991550446,4.93E-01,7.15E-01,8.58E-01,8.39E-01,1.19E+00,5.09243277496362,11.2417131630562,0,3402,443,214,0,0,402,100,459,108,480,116,440,124,21.1,3.19,109,-1.22,14.6,10.6
0.808400750160217,0,1.03863549232483,1.47052383422852,1.20703458786011,1.07959687709808,4.60E-01,7.09E-01,9.14E-01,8.73E-01,8.23E-01,-8.05661294775201,20.0069852576703,0,3404,448,197,0,0,403,89.6,456,114,472,47.2,429,126,6.58,18.8,119,-0.36,20.1,40.8
0.780829429626465,0.897136807441711,1.02394247055054,1.54086482524872,1.19120752811432,1.07427191734314,5.02E-01,6.48E-01,8.33E-01,8.04E-01,7.23E-01,23.7404182292856,38.2977848052923,0,3406,376,212,414,239,407,95.9,452,133,471,142,427,132,11.2,13.6,123,-0.729,34.7,9.72
0,0.866580307483673,1.02539920806885,1.55073928833008,1.22119462490082,1.22277569770813,5.78E-01,6.94E-01,0.00E+00,8.00E-01,0.00E+00,-36.9133083138227,51.4388721915673,0,3408,0,0,454,271,418,151,462,190,475,158,434,189,9.03,12.6,123,0.47,63.4,19.6
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-17.3331357632045,29.4822776620549,0,3411,0,0,0,0,0,0,0,0,0,0,0,0,22.4,16.7,103,0.64,9.25,59.9
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.55375755796434,14.6518218763882,0,3413,0,0,0,0,0,0,0,0,0,0,0,0,13.6,21.6,82.8,1.67,32.3,14.8
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.47642858281605,7.27720624751129,0,3415,0,0,0,0,0,0,0,0,0,0,0,0,15.9,27.1,58.9,1.05,1.02,23.6
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47508978344783,31.6883836656947,0,3417,0,0,0,0,0,0,0,0,0,0,0,0,9.41,24.3,51,1.12,20.2,28.7
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.35839120533483,37.6677096538211,0,3419,0,0,0,0,0,0,0,0,0,0,0,0,9.2,9,57.2,1.33,34.3,26.9
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24890852977589,18.6402931011109,0,3421,0,0,0,0,0,0,0,0,0,0,0,0,2.23,5.3,72.1,1.61,16.9,34.1
0.8532395362854,0.88611114025116,1.05254864692688,1.52627217769623,1.29721820354462,1.14772689342499,5.29E-01,6.71E-01,9.36E-01,8.83E-01,8.02E-01,-11.91523894461,46.549456811006,0,3423,490,432,497,450,379,505,368,450,386,443,386,463,9.91,8.64,107,3.22,32.8,25.7
0.917780578136444,0.85004073381424,0.834125101566315,0.914565801620483,1.28926825523376,0.933753967285156,8.88E-01,8.45E-01,8.99E-01,0.00E+00,0.00E+00,-9.50671502617688,23.8101966609372,0,3425,0,0,0,0,0,0,0,0,0,0,0,0,18.6,9.25,133,3.8,47.7,19.1
0.860362827777863,0.975254714488983,1.0597892999649,1.4971569776535,1.23412263393402,1.09951913356781,5.24E-01,6.97E-01,9.44E-01,8.28E-01,7.96E-01,-4.62609862026985,42.3386724937277,0,3427,385,629,370,524,253,675,258,623,269,563,279,641,13.2,11.9,152,4.76,18.4,29
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.7483490159045,17.3741804930297,0,3430,0,0,0,0,0,0,0,0,0,0,0,0,23.8,33.3,187,4.99,58.5,21.2
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.20120553682121,10.7138321037976,0,3432,0,0,0,0,0,0,0,0,0,0,0,0,10.4,36.2,192,5.12,9.21,19.1
0.85814642906189,0.935567021369934,1.04824960231781,1.48617768287659,1.2445080280304,1.1576886177063,5.04E-01,6.39E-01,8.88E-01,9.40E-01,8.06E-01,-0.822313446772928,4.38357225803652,0,3434,562,222,567,218,595,334,540,314,541,323,566,302,3.3,31.5,209,5.15,2.78,23.4
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.63451564398879,17.3513940735274,0,3436,0,0,0,0,0,0,0,0,0,0,0,0,9.64,26.9,220,5.18,5.95,55.6
0.866465091705322,0.972809672355652,1.05306887626648,1.39679157733917,1.26584959030151,1.22785711288452,4.84E-01,7.22E-01,8.75E-01,8.93E-01,8.02E-01,2.11576828758352,11.754953334306,0,3438,646,95.3,632,93,595,205,555,167,534,169,583,170,14,8.27,227,5.21,14.1,4.73
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.67973963980355,20.105853317741,0,3440,0,0,0,0,0,0,0,0,0,0,0,0,10.8,12.7,240,5.26,23.6,43
1.25490069389343,0.922118365764618,0.899594306945801,0.8984375,0.928892254829407,0.96796065568924,5.80E-01,6.72E-01,8.17E-01,1.33E+00,9.46E-01,-5.35752683116075,9.44579349262484,0,3442,0,0,0,0,0,0,0,0,0,0,0,0,7.31,12.6,243,5.32,6.95,1.92
0.944436252117157,0.924822688102722,1.04873704910278,1.37903952598572,1.23563349246979,1.10315573215485,5.89E-01,6.77E-01,9.25E-01,9.47E-01,1.16E+00,40.2565911927731,52.6986154707729,0,3444,698,722,660,733,590,780,571,736,560,735,599,727,5.8,16.2,251,5.37,8.55,3.81
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,10.4648331748116,37.0103396260454,0,3446,0,0,0,0,0,0,0,0,0,0,0,0,17.5,17.3,243,5.43,30,37.7
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,60.7253774224889,70.7419624308984,0,3449,0,0,0,0,0,0,0,0,0,0,0,0,12.8,21.1,228,5.48,45.3,82.9
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.57932868258344,8.39632023364638,1,3451,0,0,0,0,0,0,0,0,0,0,0,0,10.3,4.05,205,5.06,6.4,53.7
0.829348921775818,0.931034505367279,1.01935696601868,1.35405230522156,1.16895258426666,1.2118980884552,6.16E-01,6.80E-01,8.64E-01,9.28E-01,7.57E-01,5.16962017116456,8.56334024847777,1,3453,218,110,199,123,311,226,253,233,234,230,262,214,8.26,13.7,174,2.04,20.3,78.7
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-25.4573978803429,38.8717443197798,1,3455,0,0,0,0,0,0,0,0,0,0,0,0,30.1,9.43,134,1.5,54.9,89.1
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,37.2168847689523,39.4228910078951,1,3457,0,0,0,0,0,0,0,0,0,0,0,0,35.6,20,101,-0.143,28.3,50.6
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.02567417990079,9.48273407060721,1,3459,0,0,0,0,0,0,0,0,0,0,0,0,3.31,33.2,50.5,-0.0316,27,20.7
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,12.9927936621863,13.7631915884439,1,3461,0,0,0,0,0,0,0,0,0,0,0,0,6.43,36.1,23.7,0.363,13.4,14.9
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-15.1361626446369,31.1779286561463,1,3463,0,0,0,0,0,0,0,0,0,0,0,0,14.9,25.2,46.7,-1.71,27,23.7
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-9.86800171547959,24.6386885903878,1,3465,0,0,0,0,0,0,0,0,0,0,0,0,6.68,13.7,78.1,-0.532,43.2,13
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.968716114874663,6.25680543202278,1,3468,0,0,0,0,0,0,0,0,0,0,0,0,15.1,10.1,119,0.0879,2.57,44.4
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.67210076898484,12.7093891727532,1,3470,0,0,0,0,0,0,0,0,0,0,0,0,3.62,16.3,142,1.18,2.98,16
0.955300569534302,0.940932631492615,1.03482019901276,1.2546581029892,1.1626660823822,1.22436153888702,5.41E-01,7.29E-01,8.92E-01,8.97E-01,8.09E-01,-7.26234038860451,9.0958673244582,1,3472,377,166,360,191,400,283,345,273,321,298,375,248,4.09,13.4,158,1.74,9.45,11.8
0.887403190135956,0.976470589637756,1.06195604801178,1.32006752490997,1.15760338306427,1.16680371761322,4.78E-01,6.59E-01,9.35E-01,9.07E-01,8.59E-01,10.5989986069018,10.9222971862144,1,3474,427,271,385,256,409,411,357,383,338,360,387,383,6.98,8.16,183,0.563,8.12,27.8
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.19375058310952,10.3208174985207,1,3476,0,0,0,0,0,0,0,0,0,0,0,0,10.5,6.44,199,-0.0304,10.3,12.8
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,12.7218702778511,13.12143827972,1,3478,0,0,0,0,0,0,0,0,0,0,0,0,10.6,8.98,206,0.439,13.1,21.5
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-7.58274815904143,7.84139437957149,1,3480,0,0,0,0,0,0,0,0,0,0,0,0,0.552,8.55,207,0.114,4.64,5.57
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.25809882770539,9.12080756658398,1,3482,0,0,0,0,0,0,0,0,0,0,0,0,1.76,11.6,197,0.428,9.27,6.54
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.43416611496185,5.60063457459352,1,3484,0,0,0,0,0,0,0,0,0,0,0,0,3.38,4.89,185,0.238,4.15,11.6
0.952495217323303,0,0.873942196369171,0.818968057632446,0.936926603317261,0.911094009876251,6.11E-01,6.73E-01,8.94E-01,1.07E+00,1.29E+00,4.43337449849656,4.72148448813343,1,3486,0,0,0,0,0,0,0,0,0,0,0,0,0.571,1.37,162,0.115,4.29,0.702
0.914336621761322,0,1.07020092010498,1.21921706199646,1.15261375904083,1.16310226917267,5.53E-01,6.62E-01,8.92E-01,8.62E-01,7.24E-01,3.81168063015939,4.12805925468224,1,3489,445,270,0,0,399,387,359,347,349,346,385,349,4.82,2.74,122,0.777,6.33,6.98
0.911400079727173,0.903927505016327,1.04005396366119,1.23894250392914,1.14430439472198,1.23018968105316,5.41E-01,6.76E-01,9.57E-01,8.64E-01,7.75E-01,1.22997282210917,1.87046367886519,1,3491,512,263,508,227,417,348,396,295,385,256,422,317,4.02,2.63,88.7,0.898,5.23,14.1
1.17919027805328,0.983870983123779,1.04853796958923,1.24326109886169,1.08519768714905,1.10249316692352,6.02E-01,6.91E-01,8.72E-01,5.81E-01,7.90E-01,-3.36999406955239,4.22692701669459,1,3493,560,387,560,365,473,466,449,415,444,312,470,444,5.31,5.92,54.8,0.894,3.46,2.76
0.946765899658203,0,1.04486656188965,1.21749818325043,1.13801383972168,1.12505578994751,5.82E-01,7.50E-01,9.46E-01,8.86E-01,7.46E-01,2.34784827555307,3.61862003557574,1,3495,610,372,0,0,512,443,497,384,492,354,516,411,3.63,6.13,30.7,0.894,6.79,3.49
0.944485545158386,0,1.05746018886566,1.23557806015015,1.13286519050598,1.15814781188965,5.94E-01,6.54E-01,9.50E-01,8.77E-01,7.95E-01,-8.97263581366175,9.10497699501391,1,3497,623,356,0,0,519,428,505,367,508,339,527,394,3.21,8.7,14.4,1.19,3.61,8.65
0.887158453464508,0,1.05599904060364,1.2174665927887,1.10463893413544,1.21455049514771,5.30E-01,7.20E-01,9.30E-01,8.35E-01,7.03E-01,5.86209536429783,6.25639701119068,1,3499,515,344,0,0,416,413,408,349,411,308,424,380,0.657,7.07,11.3,1.02,2.74,4.27
0.88279914855957,0,1.02676641941071,1.18161165714264,1.13595879077911,1.08596622943878,6.79E-01,7.62E-01,9.55E-01,1.00E+00,9.16E-01,-9.99106896330003,11.5808302411615,1,3501,530,362,0,0,386,405,376,342,416,313,385,367,0.604,5.67,20.5,0.809,6.97,13.7
0.87739372253418,0.920000016689301,1.07336521148682,1.18774330615997,1.10083615779877,1.31727206707001,5.04E-01,5.99E-01,9.15E-01,9.13E-01,7.58E-01,2.18849570143393,3.04850170488543,1,3503,476,343,462,313,361,398,361,331,378,302,376,360,5.53,4.79,25.4,0.982,1.74,2.31
0.929762065410614,0.946880280971527,1.03785884380341,1.15261435508728,1.08083009719849,1.08521723747253,6.86E-01,7.12E-01,1.04E+00,8.88E-01,8.88E-01,-6.37732830920422,6.91565685112425,1,3505,466,355,461,321,366,414,372,355,363,298,376,386,4.92,6.05,21,0.652,6.64,11
0.948866128921509,1.05405402183533,1.04599606990814,1.15275382995605,1.09611761569977,1.25435411930084,5.60E-01,6.26E-01,9.60E-01,9.05E-01,7.82E-01,0.49738904534465,16.9091501764233,1,3508,465,343,464,302,351,394,353,332,365,302,358,361,4.47,6.16,25,0.0609,16.8,11.2
0.90797621011734,0.941157162189484,1.08129179477692,1.15012121200562,1.1236332654953,1.17605018615723,5.86E-01,5.91E-01,9.63E-01,9.39E-01,8.45E-01,-3.28728029878678,4.35286619365886,0,3510,472,346,464,329,353,381,355,320,363,300,370,346,6.21,4.77,29.1,-0.0526,8.7,3.58
0.951400756835938,0,1.05633068084717,1.14922785758972,1.07900786399841,1.78900611400604,6.55E-01,7.54E-01,9.72E-01,8.90E-01,9.45E-01,7.35256537262643,29.0361105995083,0,3512,432,356,0,0,332,424,336,365,323,304,355,369,11.2,1.07,40.4,-0.33,34.1,16.5
0.881246209144592,0,1.05106973648071,1.14904594421387,0,1.10466611385345,6.36E-01,8.00E-01,1.11E+00,9.90E-01,7.99E-01,36.3692012574193,39.8538129858274,0,3514,333,370,0,0,246,440,227,393,0,0,254,415,23.2,14.2,42.9,-0.07,54.6,18.3
0.98126220703125,0,1.04254102706909,1.28305697441101,1.05044233798981,1.14485919475555,6.10E-01,7.36E-01,9.49E-01,9.41E-01,8.39E-01,0.653351914657199,7.56225063141974,0,3516,112,461,0,0,130,589,91.1,546,100,532,117,558,31,23,49.7,-0.42,12.2,29
0.958743274211884,0,1.05124235153198,1.11549425125122,1.06202936172485,1.13004100322723,6.16E-01,7.65E-01,9.51E-01,9.60E-01,8.03E-01,-15.8369863288604,18.9193078762558,0,3518,228,421,0,0,238,549,204,503,179,487,243,513,9.04,25.2,47.5,-0.244,36.7,9.33
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,12.308141340764,15.2204098625607,0,3520,0,0,0,0,0,0,0,0,0,0,0,0,11.8,24.3,35.9,0.0787,7.38,32.3
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.13068757666253,10.1243756453905,0,3522,0,0,0,0,0,0,0,0,0,0,0,0,12.8,12.4,17.4,-0.433,10.1,30.2
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.50227080350658,3.83353458293183,0,3524,0,0,0,0,0,0,0,0,0,0,0,0,6.27,13.6,8.45,1.41,4.11,39.5
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,12.9838114635109,17.0724898527444,0,3527,0,0,0,0,0,0,0,0,0,0,0,0,14.7,16.2,35,1.97,14.9,49.4
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-25.5059871846051,26.1095582251927,0,3529,0,0,0,0,0,0,0,0,0,0,0,0,32.5,32.6,54.9,0.712,32.8,50.1
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,234.999238803036,264.108839396677,0,3531,0,0,0,0,0,0,0,0,0,0,0,0,18,35.6,69.6,1.23,93.7,41
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.66401287069353,10.2240966500735,0,3533,0,0,0,0,0,0,0,0,0,0,0,0,10.7,50.3,58.9,1.22,5.03,74.4
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.25271026248196,9.21067918058306,0,3535,0,0,0,0,0,0,0,0,0,0,0,0,8.66,31.4,52,1.39,14.1,9.36
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.874599881200273,6.0512755080298,0,3537,0,0,0,0,0,0,0,0,0,0,0,0,7.26,19.6,32,0.204,6.6,13
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,13.359898534882,15.0256137670017,0,3539,0,0,0,0,0,0,0,0,0,0,0,0,18.2,14.6,1.32,1.43,44.2,23.8
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.26842697594172,6.511558441599,0,3541,0,0,0,0,0,0,0,0,0,0,0,0,9.96,28.6,37.8,1.09,3.87,7.02
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.86747597049441,2.19134216727043,0,3543,0,0,0,0,0,0,0,0,0,0,0,0,6.46,16.2,72.7,1.07,10.9,21.5
0,0,0,0.796934843063355,0,0,0.00E+00,0.00E+00,9.00E-01,0.00E+00,0.00E+00,0.523028596869391,4.54288251478005,0,3546,0,0,0,0,0,0,0,0,0,0,0,0,3.76,14.2,119,0.769,3.31,7.65
0.835539221763611,0.909476637840271,1.05573511123657,1.17500233650208,1.13761603832245,1.22793984413147,6.14E-01,6.95E-01,9.51E-01,9.08E-01,7.99E-01,-10.4510572177656,17.4826948324034,0,3548,389,537,370,521,289,584,279,524,250,502,296,548,1.62,6.24,136,0.891,20.4,7.72
0.848777413368225,0.925287365913391,1.04987704753876,1.15999579429626,1.11040377616882,1.10043346881866,6.07E-01,7.44E-01,9.25E-01,9.10E-01,8.11E-01,-4.08244555087262,7.40344554935213,0,3550,403,511,406,481,295,548,301,487,303,441,310,515,6.34,3.62,140,0.574,7.36,22.9
0.896782040596008,0.923346996307373,1.06161332130432,1.16019856929779,1.11121666431427,1.19455754756928,6.01E-01,6.97E-01,9.51E-01,9.22E-01,8.24E-01,-0.691060947749365,3.44162787559642,0,3552,459,518,436,496,341,529,362,469,349,452,372,501,6.97,3.33,127,0.355,8.46,12.5
0.991129100322723,0.908204734325409,1.08789813518524,1.17770576477051,1.11215448379517,1.12713181972504,5.76E-01,7.16E-01,9.48E-01,9.58E-01,9.49E-01,-6.7082565306634,20.1983903101154,0,3554,485,516,457,473,363,506,388,455,372,431,396,453,5.52,3.29,108,-0.041,23.7,13.9
0.949650526046753,0.942548513412476,1.11991393566132,1.18318581581116,1.10405552387238,1.1162440776825,5.56E-01,7.05E-01,1.01E+00,9.97E-01,8.81E-01,3.30925263890694,4.38142964375882,0,3556,511,514,507,500,376,524,399,473,400,449,406,506,8.55,5.86,84.8,0.328,6.5,9.56
0.944120824337006,0.933901906013489,1.19556641578674,1.169109582901,1.04021298885345,1.10155498981476,5.62E-01,7.52E-01,1.01E+00,9.27E-01,8.68E-01,-5.84807383419119,8.1487162468065,0,3558,532,517,514,486,381,534,400,485,404,473,407,511,0.505,4.79,62.1,-0.489,8.26,0.599
0.987705588340759,0,1.18989968299866,1.16819787025452,1.06625461578369,1.15318381786346,6.28E-01,7.80E-01,1.00E+00,9.17E-01,9.71E-01,2.74526428844533,4.93644979516657,0,3560,524,521,0,0,343,519,363,475,403,467,348,488,1.23,8.39,40.3,-0.19,9.85,3.95
0.949034333229065,0.896443486213684,1.24715077877045,1.14087200164795,1.04074144363403,1.09158766269684,5.47E-01,7.71E-01,9.90E-01,9.23E-01,9.00E-01,-2.5585432008694,4.0881198662458,0,3562,429,516,444,502,260,517,284,479,300,478,290,501,1.21,4.47,51.8,-0.589,4.55,4
0.998151123523712,0.950738906860352,1.30583548545837,1.14216589927673,1.04984140396118,1.02898716926575,5.31E-01,8.11E-01,9.64E-01,9.38E-01,8.77E-01,-19.4793989615523,28.0355881817453,0,3565,466,519,442,501,299,497,321,478,301,475,340,492,20,11.3,53.4,-0.193,34.7,3.88
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-6.9694257487298,11.2437740890215,0,3567,0,0,0,0,0,0,0,0,0,0,0,0,20.4,17.7,60,-0.932,5.16,35.1
0.929015815258026,0.882898569107056,1.29923069477081,1.08179271221161,1.05313980579376,1.32983505725861,5.19E-01,6.98E-01,9.32E-01,9.83E-01,9.29E-01,19.1156095988011,19.9951380552374,0,3569,272,520,260,495,97.3,494,128,483,142,493,150,494,6.91,18.6,54,-0.768,13.2,7.62
0.941322803497314,0.939608812332153,1.27863073348999,1.09624373912811,1.04244458675385,1.05875504016876,5.39E-01,7.60E-01,8.85E-01,9.06E-01,9.47E-01,-9.2482995786146,23.2902842463962,0,3571,285,519,280,490,104,492,136,482,159,494,146,492,11.3,16.9,36.6,0.408,10.1,38.8
0.944077491760254,0.951965093612671,1.26606571674347,1.09556663036346,1.05261754989624,1.23212969303131,5.35E-01,7.57E-01,9.58E-01,9.59E-01,8.70E-01,40.9851142808735,43.0744127127359,0,3573,298,520,292,489,122,489,152,482,161,497,165,490,3.11,0.904,24.9,-0.726,26.3,16.3
0.97398167848587,0.944606423377991,1.30560612678528,1.08701455593109,1.02680540084839,1.17357134819031,5.33E-01,7.50E-01,9.44E-01,9.42E-01,8.15E-01,-9.26894627460491,28.8665862508466,0,3575,298,524,282,491,124,489,153,482,155,494,172,490,6.18,2.69,24.1,-0.174,21.5,11.6
0.981423497200012,0,1.16983509063721,1.07539427280426,1.04006087779999,1.14763081073761,5.34E-01,7.78E-01,8.87E-01,0.00E+00,9.57E-01,-25.0812710103474,27.2688675570458,0,3577,264,517,0,0,72.8,474,112,472,137,490,128,485,28.8,9.37,49.8,0.0698,40.5,36.7
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-11.3098120706262,16.1590259252653,0,3579,0,0,0,0,0,0,0,0,0,0,0,0,23.7,21.3,67.9,0.206,14.6,19.9
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.59756276385825,2.41883755086729,0,3581,0,0,0,0,0,0,0,0,0,0,0,0,7.31,32,88,-0.14,4.22,14.9
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.63217115961705,5.71312180830572,0,3583,0,0,0,0,0,0,0,0,0,0,0,0,13.1,35.5,109,-0.531,37.7,18.2
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-28.6142878043351,29.0572878497828,0,3586,0,0,0,0,0,0,0,0,0,0,0,0,24.7,39.9,152,-0.357,4.1,36.5
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-6.74267781607488,9.86234802430396,0,3588,0,0,0,0,0,0,0,0,0,0,0,0,10.9,33.2,174,0.542,36.6,26.7
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,54.5623352680083,56.9890749687974,0,3590,0,0,0,0,0,0,0,0,0,0,0,0,3.77,37.1,208,-1.44,61.2,87
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-22.9426917838204,91.9923852018504,0,3592,0,0,0,0,0,0,0,0,0,0,0,0,20.2,17.7,244,-0.143,16.5,78.4
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,104.847710773052,122.122039823187,0,3594,0,0,0,0,0,0,0,0,0,0,0,0,32.3,23.8,265,-0.715,51.2,45.2
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.927334852966694,77.3385579212744,0,3596,0,0,0,0,0,0,0,0,0,0,0,0,9.34,23.5,288,-0.562,97.6,96.7
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.55453507769871,31.1857039788122,0,3598,0,0,0,0,0,0,0,0,0,0,0,0,41.8,21.2,308,-0.678,16.6,14.6
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-34.1701477745009,38.361980186662,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,22.6,16.1,309,0.0233,39.1,59.8
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.7935214521107,15.1169802704284,0,3602,0,0,0,0,0,0,0,0,0,0,0,0,7.77,34.8,308,0.833,28.9,18.4
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,12.7908719372938,22.3617946637456,0,3605,0,0,0,0,0,0,0,0,0,0,0,0,18.9,14.3,288,1.33,17.6,27.6
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.92224778267441,17.1353439988865,0,3607,0,0,0,0,0,0,0,0,0,0,0,0,10.9,13,269,1.92,19.9,20
