RIAL,RIAR,RIBL,RIM,RIBR,sensory,,,,,,,,velocity,speed,odor,upp_cam_index,RIAL_x,RIAL_y,RIAR_x,RIAR_y,RIBL_x,RIBL_y,RIM_x,RIM_y,RIBR_x,RIBR_y,Speed_3,Speed_5,Speed_10
0,0,0,0,0,0,0,0,0,0,0,0,0,-4.09541699548994,37.9202456152895,0,3896,0,0,0,0,0,0,0,0,0,0,37.8,17.4,251
0.497641235589981,0.47872394323349,1.23246228694916,1.77541565895081,1.22325479984283,1.22320365905762,0,0,0.817351579666138,0.879795372486115,1.01660585403442,0.892383873462677,0,-13.7096433112158,57.5889033878742,0,3898,168,94.7,208,117,210,181,247,156,262,198,8.18,36.7,350
0.558352589607239,0.452304542064667,1.23504340648651,1.79270017147064,1.2057580947876,1.09218454360962,0.874429225921631,0.967871487140656,0.868194818496704,0.858989179134369,0.903035819530487,0.900642812252045,0,7.13742474442888,60.6003050260023,0,3900,124,478,122,471,173,516,182,469,213,476,16.2,23.8,416
0.423476040363312,0.455725878477097,1.21200907230377,1.68302941322327,1.1645644903183,1.20328521728516,0,0.856544256210327,1.32980132102966,0.619467198848724,0.873476266860962,0.855047702789307,0,1.76870649924478,90.6222868088249,0,3902,345,133,333,207,380,243,394,200,431,229,8.24,29.5,519
0,0,0,0,0,0,0,0,0,0,0,0,0,1.02895347311708,11.0010550556183,0,3904,0,0,0,0,0,0,0,0,0,0,2.78,6.79,574
0,0,0,0,0,0,0,0,0,0,0,0,0,0.033871766975938,28.7779903223395,0,3906,0,0,0,0,0,0,0,0,0,0,12.6,7.4,608
0,0,0,0,0,0,0,0,0,0,0,0,0,-27.7464905052955,90.1937541549416,0,3908,0,0,0,0,0,0,0,0,0,0,5.77,5.28,620
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068915738812294,16.7742270580237,0,3910,0,0,0,0,0,0,0,0,0,0,19,20.9,601
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.463051886824567,5.48002001792237,0,3912,0,0,0,0,0,0,0,0,0,0,4.13,6.8,554
0,0,0,0,0,0,0,0,0,0,0,0,0,-4.47977855217489,50.8096901226538,0,3914,0,0,0,0,0,0,0,0,0,0,10.1,6.88,492
0.444312036037445,0.46891376376152,1.20177662372589,1.85473990440369,1.21387732028961,1.04503440856934,0.915119349956512,0.898349583148956,0.785992205142975,0.855875611305237,0.8960280418396,0.875300586223602,1.10631966590881,-2.4774554244909,40.3257799545126,0,3917,206,283,181,285,229,322,241,277,277,289,4.99,2.5,372
0.444216370582581,0.465393304824829,1.20641136169434,1.75734257698059,1.24699413776398,1.17770910263062,0.983554720878601,0.906129717826843,0.861386120319366,0.861378371715546,0.899683833122253,0.886387825012207,0,1.50733122922701,22.6591045255878,0,3919,219,265,143,284,198,315,205,269,244,276,4.33,18.9,295
0.478499621152878,0.441861003637314,1.1875331401825,1.75419282913208,1.26107656955719,1.20410680770874,0.93512487411499,0.972875237464905,0.758082509040833,0.824032545089722,0.884133994579315,0.879031300544739,1.06734001636505,-1.89052573674625,14.896760822896,0,3921,268,268,277,280,318,307,328,262,365,269,23.1,26.3,227
0.449720174074173,0.43247452378273,1.23438453674316,1.87914657592773,1.31650948524475,1.08128452301025,0.924534618854523,0.919415473937988,0.790645897388458,0.833470940589905,0.89705103635788,0.87655907869339,1.13176333904266,1.49464880765833,25.0988293842474,0,3923,340,262,320,276,371,305,377,258,412,264,6.43,22.8,170
0.494372367858887,0.441055148839951,1.16370940208435,1.82845401763916,1.31025123596191,1.04751801490784,0.965179562568665,0,0.858044147491455,0.810549020767212,0.907223343849182,0.883464872837067,1.12254595756531,-3.29175340287006,69.3332012033909,0,3925,263,268,260,264,309,289,311,242,350,244,23.7,7.83,115
0,0,0,0,0,0,0,0,0,0,0,0,0,7.22401838208975,72.2800530853376,0,3927,0,0,0,0,0,0,0,0,0,0,26.6,9.94,85.3
0,0,0,0,0,0,0,0,0,0,0,0,0,42.7375662503549,98.5302677481542,0,3929,0,0,0,0,0,0,0,0,0,0,19.2,31,68.8
0,0,0,0,0,0,0,0,0,0,0,0,0,29.6932783615249,32.8028602450372,0,3931,0,0,0,0,0,0,0,0,0,0,31.3,48.6,47.2
0,0,0,0,0,0,0,0,0,0,0,0,0,-46.065932570378,62.6041055885544,0,3933,0,0,0,0,0,0,0,0,0,0,22.8,45.5,38.2
0,0,0,0,0,0,0,0,0,0,0,0,0,-6.32393272519176,7.72169148147657,0,3935,0,0,0,0,0,0,0,0,0,0,35.6,48.8,24.3
0,0,0,0,0,0,0,0,0,0,0,0,0,-41.3339928870783,45.2656829096667,0,3938,0,0,0,0,0,0,0,0,0,0,25.3,32.4,44.2
0,0,0,0,0,0,0,0,0,0,0,0,0,3.76331998546906,11.8306204531978,0,3940,0,0,0,0,0,0,0,0,0,0,32,43,75.4
0,0,0,0,0,0,0,0,0,0,0,0,0,23.6107108066856,172.029157824881,0,3942,0,0,0,0,0,0,0,0,0,0,43.5,45.8,103
0,0,0,0,0,0,0,0,0,0,0,0,0,-83.1300684489247,94.729040153074,0,3944,0,0,0,0,0,0,0,0,0,0,43.3,74.5,126
0,0,0,0,0,0,0,0,0,0,0,0,0,30.0256653556868,50.1727514544274,0,3946,0,0,0,0,0,0,0,0,0,0,78.9,52.1,160
0,0,0,0,0,0,0,0,0,0,0,0,0,55.9537367531412,222.331143404971,1,3948,0,0,0,0,0,0,0,0,0,0,68.2,77.7,161
0,0,0,0,0,0,0,0,0,0,0,0,0,19.5684458386996,38.1268723572393,1,3950,0,0,0,0,0,0,0,0,0,0,66.1,97.5,140
0,0,0,0,0,0,0,0,0,0,0,0,0,121.5043746036,131.934372712867,1,3952,0,0,0,0,0,0,0,0,0,0,78,36.8,154
0,0,0,0,0,0,0,0,0,0,0,0,0,-21.6604172609742,28.2523524451106,1,3954,0,0,0,0,0,0,0,0,0,0,84.6,17.6,189
0,0,0,0,0,0,0,0,0,0,0,0,0,33.8093216781846,74.4261370654363,1,3956,0,0,0,0,0,0,0,0,0,0,157,151,223
0,0,0,0,0,0,0,0,0,0,0,0,0,-81.2383836829073,82.968586670628,1,3959,0,0,0,0,0,0,0,0,0,0,46.6,236,250
0,0,0,0,0,0,0,0,0,0,0,0,0,7.69964516763304,11.5799657532513,1,3961,0,0,0,0,0,0,0,0,0,0,84.1,138,254
0,0,0,0,0,0,0,0,0,0,0,0,0,56.3018142055038,146.461591008754,1,3963,0,0,0,0,0,0,0,0,0,0,33.1,70.3,195
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.98590808287081,21.4408917022114,1,3965,0,0,0,0,0,0,0,0,0,0,6.02,36.4,110
0,0,0,0,0,0,0,0,0,0,0,0,0,47.711567283063,74.481269944566,1,3967,0,0,0,0,0,0,0,0,0,0,10.3,43.8,92.4
0,0,0,0,0,0,0,0,0,0,0,0,0,33.9525201466172,62.1745901636214,1,3969,0,0,0,0,0,0,0,0,0,0,12.3,38.3,210
0,0,0,0,0,0,0,0,0,0,0,0,0,33.1942170591912,63.5166355563558,1,3971,0,0,0,0,0,0,0,0,0,0,9.29,4.52,380
0,0,0,0,0,0,0,0,0,0,0,0,0,151.162529633071,201.811999711454,1,3973,0,0,0,0,0,0,0,0,0,0,58.1,34.1,533
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051983602694299,10.138782752452,1,3975,0,0,0,0,0,0,0,0,0,0,41.8,44.3,640
0,0,0,0,0,0,0,0,0,0,0,0,0,10.2572954187375,11.3261785712884,1,3977,0,0,0,0,0,0,0,0,0,0,42,85.7,708
0,0,0,0,0,0,0,0,0,0,0,0,0,-340.18675149615,380.884739846479,1,3980,0,0,0,0,0,0,0,0,0,0,33.2,82.3,764
0,0,0,0,0,0,0,0,0,0,0,0,0,40.5074113335994,60.651469065585,1,3982,0,0,0,0,0,0,0,0,0,0,35.3,62,738
0,0,0,0,0,0,0,0,0,0,0,0,0,53.7594755476555,71.7791955805685,1,3984,0,0,0,0,0,0,0,0,0,0,58.7,40.9,740
0,0,0,0,0,0,0,0,0,0,0,0,0,-95.5919041517668,95.8477978932089,1,3986,0,0,0,0,0,0,0,0,0,0,50.1,43.2,707
0,0,0,0,0,0,0,0,0,0,0,0,0,-37.0381770178216,52.073467787945,1,3988,0,0,0,0,0,0,0,0,0,0,32.7,78,694
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36427279166547,7.5223354180215,1,3990,0,0,0,0,0,0,0,0,0,0,78.5,111,717
0,0,0,0,0,0,0,0,0,0,0,0,0,148.718163397011,148.934730395126,1,3992,0,0,0,0,0,0,0,0,0,0,77.8,143,751
0,0,0,0,0,0,0,0,0,0,0,0,0,15.2233386766338,30.4741844471738,1,3994,0,0,0,0,0,0,0,0,0,0,40.3,114,796
0,0,0,0,0,0,0,0,0,0,0,0,0,-63.1829441868252,103.891532165447,1,3996,0,0,0,0,0,0,0,0,0,0,26.1,94.8,858
0,0,0,0,0,0,0,0,0,0,0,0,0,26.0791951411634,100.270270277754,1,3998,0,0,0,0,0,0,0,0,0,0,62.1,88.1,980
0,0,0,0,0,0,0,0,0,0,0,0,0,-55.6942459483799,172.51511984594,1,4001,0,0,0,0,0,0,0,0,0,0,59,85.6,1120
0,0,0,0,0,0,0,0,0,0,0,0,0,-198.461204340383,294.683603533757,1,4003,0,0,0,0,0,0,0,0,0,0,33.3,68.3,1150
0,0,0,0,0,0,0,0,0,0,0,0,0,-78.4540134512919,82.7585583607989,1,4005,0,0,0,0,0,0,0,0,0,0,105,98.9,1220
0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0733780785814,137.494490369241,1,4007,0,0,0,0,0,0,0,0,0,0,67.8,119,1270
0,0,0,0,0,0,0,0,0,0,0,0,0,8.24572202631478,39.3631668047252,0,4009,0,0,0,0,0,0,0,0,0,0,32.8,138,1220
0,0,0,0,0,0,0,0,0,0,0,0,0,-94.6323504458089,145.717540213622,0,4011,0,0,0,0,0,0,0,0,0,0,54.4,100,1190
0,0,0,0,0,0,0,0,0,0,0,0,0,-94.4722644992676,109.254833098534,0,4013,0,0,0,0,0,0,0,0,0,0,32.8,52.3,1170
0,0,0,0,0,0,0,0,0,0,0,0,0,41.9020758389076,60.4338541005306,0,4015,0,0,0,0,0,0,0,0,0,0,5.9,46.1,1080
0,0,0,0,0,0,0,0,0,0,0,0,0,-56.5505901333125,86.4247116418469,0,4017,0,0,0,0,0,0,0,0,0,0,12,62.2,992
0,0,0,0,0,0,0,0,0,0,0,0,0,-78.5740959096569,154.115039334078,0,4019,0,0,0,0,0,0,0,0,0,0,22.7,3.35,957
0,0,0,0,0,0,0,0,0,0,0,0,0,7.61316663755138,20.4707815495066,0,4022,0,0,0,0,0,0,0,0,0,0,42,13.4,834
0.517882108688355,0.42068549990654,1.25488007068634,2.2303147315979,1.51537251472473,1.90944910049438,0.864224135875702,1.02308034896851,0.812636733055115,0.848536312580109,0.898270606994629,0.929820358753204,0.832061052322388,8.72074673732533,14.379931286712,0,4024,310,481,223,477,274,513,271,473,313,482,6.47,45.3,744
0.456056207418442,0.422182887792587,1.14739096164703,1.78383874893188,1.09540116786957,1.84975266456604,0.906947910785675,0,0.832098782062531,0.768484055995941,1.07438015937805,0.911100089550018,0.866927564144135,1.80473854354497,3.0226752919927,0,4026,398,466,416,516,454,535,479,510,510,510,3.89,38.6,673
0.433048516511917,0.403763502836227,1.18484318256378,2.04446315765381,1.4348521232605,1.83515584468842,0.978652000427246,0.893816471099854,0.795597493648529,0.82555365562439,0.879248321056366,0.892024576663971,1.0707426071167,-10.6884437681781,15.7278591816745,0,4028,466,512,463,512,508,543,521,493,558,497,4.48,12.7,624
0.48006609082222,0.407889783382416,1.19803321361542,2.21133637428284,1.46195447444916,1.95175635814667,0.91797012090683,1.11346483230591,0.850737810134888,0.842932164669037,0.877800703048706,0.913850665092468,1.05087208747864,-2.48470925250752,3.4605912234886,0,4030,322,472,292,482,339,518,344,479,385,495,5.97,19.9,553
0.512865483760834,0.412601500749588,1.22290563583374,2.17238354682922,1.50792479515076,1.98552966117859,0.90198290348053,0.981209874153137,0.84764289855957,0.837007761001587,0.868377923965454,0.925774455070496,1.02498817443848,45.3375010651503,62.3992676627765,0,4032,331,479,297,484,340,519,346,477,382,485,19,9.23,522
0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31967498551213,8.01008139228024,0,4034,0,0,0,0,0,0,0,0,0,0,18.5,10.1,479
0,0,0,0,0,0,0,0,0,0,0,0,0,-5.07939811292004,12.9865039022863,0,4036,0,0,0,0,0,0,0,0,0,0,12.5,13.7,440
0,0,0,0,0,0,0,0,0,0,0,0,0,14.091124433497,20.0458009450163,0,4038,0,0,0,0,0,0,0,0,0,0,17.6,8.18,438
0.427000731229782,0.405176907777786,1.1791387796402,2.09909677505493,1.46637344360352,1.72983777523041,0.887434542179108,0.843638241291046,0,0.803105652332306,0,0.90865683555603,0.87180757522583,-6.50222438211596,20.2559207691199,0,4040,584,209,555,193,516,234,555,251,535,286,1.75,8.35,386
0,0,0,0,0,0,0,0,0,0,0,0,0,-7.2703940291596,7.83228707069387,0,4043,0,0,0,0,0,0,0,0,0,0,6.56,5,324
0.45979630947113,0.427443742752075,1.23525404930115,1.87445855140686,0,1.57184016704559,0,0.910430192947388,0,0.742388308048248,0,0.881525218486786,0,-17.4051316310574,26.3110357581807,0,4045,536,442,578,450,628,470,630,424,0,0,10.8,1.77,269
0,0,0,0,0,0,0,0,0,0,0,0,0,13.8622693263709,23.0760524524092,0,4047,0,0,0,0,0,0,0,0,0,0,8.7,0.783,241
0,0,0,0,0,0,0,0,0,0,0,0,0,30.0502589586738,41.6492971653418,0,4049,0,0,0,0,0,0,0,0,0,0,10,1.67,184
0,0,0,0,0,0,0,0,0,0,0,0,0,30.7484537454668,51.0715820896321,0,4051,0,0,0,0,0,0,0,0,0,0,22.6,7.37,129
0,0,0,0,0,0,0,0,0,0,0,0,0,-5.87829105000901,6.11620592753586,0,4053,0,0,0,0,0,0,0,0,0,0,11.7,17.6,101
0,0,0,0,0,0,0,0,0,0,0,0,0,-35.7820074322089,46.4571112101758,0,4055,0,0,0,0,0,0,0,0,0,0,25.8,15.3,71.8
0,0,0,0,0,0,0,0,0,0,0,0,0,14.2183921518891,58.4545792175329,0,4057,0,0,0,0,0,0,0,0,0,0,75.8,36.7,50.3
0,0,0,0,0,0,0,0,0,0,0,0,0,-116.57005463315,165.500386668227,0,4059,0,0,0,0,0,0,0,0,0,0,53,58.9,55.5
0,0,0,0,0,0,0,0,0,0,0,0,0,1.21108539903621,15.2256930834786,0,4061,0,0,0,0,0,0,0,0,0,0,50.2,75.7,64.9
0,0,0,0,0,0,0,0,0,0,0,0,0,-61.8870197116642,119.543295645619,0,4063,0,0,0,0,0,0,0,0,0,0,28.4,85.6,87.9
0,0,0,0,0,0,0,0,0,0,0,0,0,74.6675069301953,130.911670447279,0,4066,0,0,0,0,0,0,0,0,0,0,57,59.8,150
0,0,0,0,0,0,0,0,0,0,0,0,0,103.502960856234,121.050317594178,0,4068,0,0,0,0,0,0,0,0,0,0,74.5,43,195
0,0,0,0,0,0,0,0,0,0,0,0,0,27.6500757521484,42.4636583421464,0,4070,0,0,0,0,0,0,0,0,0,0,40.7,78.9,249
0,0,0,0,0,0,0,0,0,0,0,0,0,-57.7050546835793,70.9891797373449,0,4072,0,0,0,0,0,0,0,0,0,0,12.8,77.8,299
0,0,0,0,0,0,0,0,0,0,0,0,0,5.33571494161249,62.0610327745554,0,4074,0,0,0,0,0,0,0,0,0,0,27.6,52.4,326
0,0,0,0,0,0,0,0,0,0,0,0,0,-39.2731595093125,60.7434292917627,0,4076,0,0,0,0,0,0,0,0,0,0,22.6,10.8,328
0,0,0,0,0,0,0,0,0,0,0,0,0,-5.61031313799508,8.27256982049882,0,4078,0,0,0,0,0,0,0,0,0,0,32.9,41.4,341
0,0,0,0,0,0,0,0,0,0,0,0,0,25.9717397811809,36.3055416810845,0,4080,0,0,0,0,0,0,0,0,0,0,23.4,59.8,319
0,0,0,0,0,0,0,0,0,0,0,0,0,-89.0061147698751,108.959363066598,0,4082,0,0,0,0,0,0,0,0,0,0,56.4,87.9,300
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.78589017290486,56.7524020182981,0,4084,0,0,0,0,0,0,0,0,0,0,30.1,68.4,264
0,0,0,0,0,0,0,0,0,0,0,0,0,13.9320075950656,30.8465084717051,0,4087,0,0,0,0,0,0,0,0,0,0,18.5,63.9,235
0,0,0,0,0,0,0,0,0,0,0,0,0,40.9874458619216,55.2577340686574,0,4089,0,0,0,0,0,0,0,0,0,0,53.8,38.3,208
0,0,0,0,0,0,0,0,0,0,0,0,0,22.3219915518476,30.451798611879,0,4091,0,0,0,0,0,0,0,0,0,0,16,44.7,237
0.457043677568436,0.465261846780777,1.15815258026123,0.783049285411835,0,0.9297234416008,0.906103312969208,0.876800000667572,0.747300624847412,0.78036642074585,0.905072808265686,0.861576974391937,0.857096672058106,31.0320292770321,56.4297887949886,0,4093,245,550,222,476,258,435,211,440,0,0,18.2,9.9,249
0,0,0,0,0,0,0,0,0,0,0,0,0,23.626212861837,37.7531716171466,0,4095,0,0,0,0,0,0,0,0,0,0,54.3,29.2,285
0,0,0,0,0,0,0,0,0,0,0,0,0,19.1179304651735,32.7492896939153,0,4097,0,0,0,0,0,0,0,0,0,0,13.7,28.9,345
0,0,0,0,0,0,0,0,0,0,0,0,0,3.74188481317686,9.25971475868198,0,4099,0,0,0,0,0,0,0,0,0,0,25.6,38.6,398
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.49578123610368,12.7636550026438,0,4101,0,0,0,0,0,0,0,0,0,0,12.1,15,416
0,0,0,0,0,0,0,0,0,0,0,0,0,8.92682037874044,24.7478718679083,0,4103,0,0,0,0,0,0,0,0,0,0,2.11,15,417
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.381920020575004,2.67686815332033,0,4105,0,0,0,0,0,0,0,0,0,0,3.49,20.5,418
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.639012445710062,7.98666632442213,0,4108,0,0,0,0,0,0,0,0,0,0,8.13,12.7,350
0,0,0,0,0,0,0,0,0,0,0,0,0,3.6398531003262,9.40045737942316,0,4110,0,0,0,0,0,0,0,0,0,0,25.9,15,268
0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52989896368564,45.4050532772604,0,4112,0,0,0,0,0,0,0,0,0,0,52.1,22.3,195
0,0,0,0,0,0,0,0,0,0,0,0,0,-116.136277214647,190.570829939121,0,4114,0,0,0,0,0,0,0,0,0,0,60.7,32.2,124
0,0,0,0,0,0,0,0,0,0,0,0,0,27.014225948759,78.1752441506803,0,4116,0,0,0,0,0,0,0,0,0,0,13.2,60.3,70.7
0,0,0,0,0,0,0,0,0,0,0,0,0,-36.500925514202,70.3158500250114,0,4118,0,0,0,0,0,0,0,0,0,0,58.6,28.6,45.2
0,0,0,0,0,0,0,0,0,0,0,0,0,-117.891266662573,134.799030743739,0,4120,0,0,0,0,0,0,0,0,0,0,99.3,68.5,31.5
0.481724262237549,0.42765399813652,1.22897553443909,1.61347472667694,1.48294031620026,0.942094266414642,0,0.722972989082336,0,0.711111128330231,0,0.872400164604187,0.844221115112305,8.81240763668427,11.0047843440758,0,4122,364,576,310,598,379,618,362,576,398,574,42.5,93,72.1
0,0,0,0,0,0,0,0,0,0,0,0,0,-12.1386766222713,13.7298645495567,0,4124,0,0,0,0,0,0,0,0,0,0,9.9,140,41.1
0,0,0,0,0,0,0,0,0,0,0,0,0,18.4774127995142,37.4985805904715,0,4126,0,0,0,0,0,0,0,0,0,0,16.7,92.8,37.2
0,0,0,0,0,0,0,0,0,0,0,0,0,112.764284197854,142.142223760717,1,4129,0,0,0,0,0,0,0,0,0,0,36.1,22,92.7
0,0,0,0,0,0,0,0,0,0,0,0,0,-30.9620317571808,119.348789916449,1,4131,0,0,0,0,0,0,0,0,0,0,53.1,31.6,190
0,0,0,0,0,0,0,0,0,0,0,0,0,106.838682699592,111.949980901445,1,4133,0,0,0,0,0,0,0,0,0,0,4.05,30.2,254
0,0,0,0,0,0,0,0,0,0,0,0,0,71.1839344507418,97.8164094739851,1,4135,0,0,0,0,0,0,0,0,0,0,84.7,36.2,350
0,0,0,0,0,0,0,0,0,0,0,0,0,104.22812525108,154.150895053742,1,4137,0,0,0,0,0,0,0,0,0,0,49.2,44.5,410
0,0,0,0,0,0,0,0,0,0,0,0,0,8.21604146314704,19.1967708651915,1,4139,0,0,0,0,0,0,0,0,0,0,52.7,129,428
0,0,0,0,0,0,0,0,0,0,0,0,0,92.2839028685783,96.0219764781759,1,4141,0,0,0,0,0,0,0,0,0,0,90.3,144,408
0,0,0,0,0,0,0,0,0,0,0,0,0,112.675841785961,132.359657000761,1,4143,0,0,0,0,0,0,0,0,0,0,78.3,156,358
0,0,0,0,0,0,0,0,0,0,0,0,0,55.7114732589301,57.527538800866,1,4145,0,0,0,0,0,0,0,0,0,0,27.1,146,248
0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0691285693117,66.593207169662,1,4147,0,0,0,0,0,0,0,0,0,0,3.94,111,95.7
0,0,0,0,0,0,0,0,0,0,0,0,0,32.8514949827793,122.64325391985,1,4150,0,0,0,0,0,0,0,0,0,0,25,66.5,280
0,0,0,0,0,0,0,0,0,0,0,0,0,24.6466406277525,55.2537993429285,1,4152,0,0,0,0,0,0,0,0,0,0,24,43.9,486
0,0,0,0,0,0,0,0,0,0,0,0,0,55.5511273568258,86.6012998334336,1,4154,0,0,0,0,0,0,0,0,0,0,11.7,27.4,708
0,0,0,0,0,0,0,0,0,0,0,0,0,-48.2799248169798,58.8939979766008,1,4156,0,0,0,0,0,0,0,0,0,0,13.8,21.3,933
0,0,0,0,0,0,0,0,0,0,0,0,0,143.3554393504,220.704836176956,1,4158,0,0,0,0,0,0,0,0,0,0,10.3,22.9,1050
0,0,0,0,0,0,0,0,0,0,0,0,0,31.9833663767177,36.3381618885339,1,4160,0,0,0,0,0,0,0,0,0,0,9.3,7.92,1160
0,0,0,0,0,0,0,0,0,0,0,0,0,-2.00999382772973,19.2844095674512,1,4162,0,0,0,0,0,0,0,0,0,0,10.1,9.16,1190
0,0,0,0,0,0,0,0,0,0,0,0,0,178.921160130457,181.220142949387,1,4164,0,0,0,0,0,0,0,0,0,0,24,21.9,1170
0,0,0,0,0,0,0,0,0,0,0,0,0,13.3566344242434,23.3807727550142,1,4166,0,0,0,0,0,0,0,0,0,0,42.8,23.6,1100
0,0,0,0,0,0,0,0,0,0,0,0,0,12.8302208405953,29.0986685221976,1,4168,0,0,0,0,0,0,0,0,0,0,26.1,58.2,1020
0,0,0,0,0,0,0,0,0,0,0,0,0,-200.150920420974,201.106055760278,1,4171,0,0,0,0,0,0,0,0,0,0,7.4,52.6,842
0,0,0,0,0,0,0,0,0,0,0,0,0,-51.6579263092557,62.7627576805303,1,4173,0,0,0,0,0,0,0,0,0,0,77.3,26.5,733
0,0,0,0,0,0,0,0,0,0,0,0,0,324.209119155274,349.001908049273,1,4175,0,0,0,0,0,0,0,0,0,0,17.4,0.523,630
0,0,0,0,0,0,0,0,0,0,0,0,0,30.2275524961675,44.2370971074529,1,4177,0,0,0,0,0,0,0,0,0,0,126,26.8,550
0,0,0,0,0,0,0,0,0,0,0,0,0,49.4772749052592,83.2711756144851,1,4179,0,0,0,0,0,0,0,0,0,0,61.4,72.7,514
0,0,0,0,0,0,0,0,0,0,0,0,0,83.882308696612,106.629611432361,1,4181,0,0,0,0,0,0,0,0,0,0,63.8,122,486
0,0,0,0,0,0,0,0,0,0,0,0,0,32.1925389828355,48.9159880875134,1,4183,0,0,0,0,0,0,0,0,0,0,88.2,143,490
0,0,0,0,0,0,0,0,0,0,0,0,0,-119.184662696409,162.723129474263,1,4185,0,0,0,0,0,0,0,0,0,0,14.5,168,553
0,0,0,0,0,0,0,0,0,0,0,0,0,156.521706018397,281.575056504051,0,4187,0,0,0,0,0,0,0,0,0,0,46,145,611
0,0,0,0,0,0,0,0,0,0,0,0,0,-14.6708074673244,23.6545114772589,0,4189,0,0,0,0,0,0,0,0,0,0,99.9,91,643
0,0,0,0,0,0,0,0,0,0,0,0,0,38.5091278453846,92.666147435324,0,4191,0,0,0,0,0,0,0,0,0,0,27.3,140,800
0,0,0,0,0,0,0,0,0,0,0,0,0,-67.5066056777178,145.682625115909,0,4194,0,0,0,0,0,0,0,0,0,0,57.8,146,986
0,0,0,0,0,0,0,0,0,0,0,0,0,-21.1933938992076,37.9951140546159,0,4196,0,0,0,0,0,0,0,0,0,0,31.1,149,1180
0,0,0,0,0,0,0,0,0,0,0,0,0,-26.3488177691232,122.323565949643,0,4198,0,0,0,0,0,0,0,0,0,0,26.6,95.3,1300
0,0,0,0,0,0,0,0,0,0,0,0,0,45.2594712070591,146.809521553779,0,4200,0,0,0,0,0,0,0,0,0,0,40.4,61.9,1440
0,0,0,0,0,0,0,0,0,0,0,0,0,3.3040442294427,76.909068166884,0,4202,0,0,0,0,0,0,0,0,0,0,72.8,74.8,1620
0,0,0,0,0,0,0,0,0,0,0,0,0,-51.0825313016746,98.2630626051392,0,4204,0,0,0,0,0,0,0,0,0,0,20.5,38.7,1650
0,0,0,0,0,0,0,0,0,0,0,0,0,7.57070391154936,21.178424633198,0,4206,0,0,0,0,0,0,0,0,0,0,27.2,56.8,1710
0,0,0,0,0,0,0,0,0,0,0,0,0,303.726177453392,320.195771812006,0,4208,0,0,0,0,0,0,0,0,0,0,28.7,43.1,1750
0,0,0,0,0,0,0,0,0,0,0,0,0,-30.7879884746758,59.4972338939046,0,4210,0,0,0,0,0,0,0,0,0,0,34.5,15.5,1670
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31912109734834,13.7996034652357,0,4212,0,0,0,0,0,0,0,0,0,0,25.4,47.1,1590
0,0,0,0,0,0,0,0,0,0,0,0,0,-8.66450560684747,47.5448993518949,0,4215,0,0,0,0,0,0,0,0,0,0,14.3,50.9,1380
0,0,0,0,0,0,0,0,0,0,0,0,0,7.88772696393044,13.2134698896797,0,4217,0,0,0,0,0,0,0,0,0,0,31.6,45.8,1280
0,0,0,0,0,0,0,0,0,0,0,0,0,25.9357270279452,41.1955016617802,0,4219,0,0,0,0,0,0,0,0,0,0,62.8,54,1070
0,0,0,0,0,0,0,0,0,0,0,0,0,28.0717359391431,36.4619374198954,0,4221,0,0,0,0,0,0,0,0,0,0,51.9,77.2,898
0,0,0,0,0,0,0,0,0,0,0,0,0,-40.1286533653237,121.197781679358,0,4223,0,0,0,0,0,0,0,0,0,0,34.1,68.1,808
0.440019696950913,0.491095393896103,1.21306610107422,1.51915395259857,1.42986834049225,1.55325257778168,0.850393712520599,0,0.923233687877655,0.878041207790375,0,0.911629498004913,0,-12.2102522131502,15.2814357106075,0,4225,217,237,190,235,147,271,189,291,168,327,84.3,28.5,654
0.452707022428513,0.457696527242661,1.23630881309509,1.80187058448792,1.51734220981598,1.1543173789978,0.888115108013153,0.943952202796936,0.779801309108734,0.888298749923706,0.908019840717316,0.928086340427399,1.13258755207062,-26.4889680669382,44.1935833385567,0,4227,225,143,226,142,178,178,221,192,209,230,62.7,66.9,554
0,0,0,0,0,0,0,0,0,0,0,0,0,20.4862092348314,32.566138453431,0,4229,0,0,0,0,0,0,0,0,0,0,17.4,77.4,519
0,0,0,0,0,0,0,0,0,0,0,0,0,-33.4563690220891,44.3246888252112,0,4231,0,0,0,0,0,0,0,0,0,0,20.9,100,445
0.498916238546371,0.429557681083679,1.205482006073,1.69882106781006,1.46053194999695,1.42527294158936,0,0,0,0.672956347465515,0,0.940268993377686,0,-22.375333960852,29.0617660177298,0,4233,427,264,396,261,347,269,369,310,334,335,12.7,66.4,391
