3.252399902343750000e+02,2.356580047607421875e+02,4.988229980468750000e+02,2.186670074462890625e+02,4.087999877929687500e+02,2.457530059814453125e+02,3.529270019531250000e+02,2.472220001220703125e+02,4.319060058593750000e+02,2.269989929199218750e+02,4.653919982910156250e+02,2.038950042724609375e+02,3.821000061035156250e+02,2.481540069580078125e+02
3.292030029296875000e+02,2.483280029296875000e+02,4.988229980468750000e+02,2.187960052490234375e+02,4.089320068359375000e+02,2.457530059814453125e+02,3.529159851074218750e+02,2.552220001220703125e+02,4.323179931640625000e+02,2.269989929199218750e+02,4.653919982910156250e+02,2.044940032958984375e+02,3.840109863281250000e+02,2.481540069580078125e+02
3.412030029296875000e+02,2.345099945068359375e+02,4.988229980468750000e+02,2.188000030517578125e+02,4.089320068359375000e+02,2.430099945068359375e+02,3.620010070800781250e+02,2.400160064697265625e+02,4.323179931640625000e+02,2.269989929199218750e+02,4.653919982910156250e+02,2.040169982910156250e+02,3.840109863281250000e+02,2.476609954833984375e+02
3.412030029296875000e+02,2.345099945068359375e+02,5.006149902343750000e+02,2.187960052490234375e+02,4.089320068359375000e+02,2.417669982910156250e+02,3.620010070800781250e+02,2.400160064697265625e+02,4.323179931640625000e+02,2.269989929199218750e+02,4.628850097656250000e+02,2.040169982910156250e+02,3.840109863281250000e+02,2.475500030517578125e+02
3.412030029296875000e+02,2.342369995117187500e+02,4.939939880371093750e+02,2.187960052490234375e+02,4.107260131835937500e+02,2.417669982910156250e+02,3.620010070800781250e+02,2.400160064697265625e+02,4.334159851074218750e+02,2.269989929199218750e+02,4.624849853515625000e+02,2.040169982910156250e+02,3.831279907226562500e+02,2.466329956054687500e+02
3.411380004882812500e+02,2.342369995117187500e+02,4.931220092773437500e+02,2.083589935302734375e+02,4.129020080566406250e+02,2.415769958496093750e+02,3.620010070800781250e+02,2.318509979248046875e+02,4.344469909667968750e+02,2.144210052490234375e+02,4.618569946289062500e+02,1.887319946289062500e+02,3.831709899902343750e+02,2.453459930419921875e+02
3.402609863281250000e+02,2.129369964599609375e+02,4.939939880371093750e+02,2.068659973144531250e+02,4.139479980468750000e+02,2.415769958496093750e+02,3.630100097656250000e+02,2.302239990234375000e+02,4.352780151367187500e+02,2.140379943847656250e+02,4.558999938964843750e+02,1.881199951171875000e+02,3.831709899902343750e+02,2.453459930419921875e+02
3.411380004882812500e+02,2.083480072021484375e+02,4.961879882812500000e+02,2.068659973144531250e+02,4.139479980468750000e+02,2.423240051269531250e+02,3.644909973144531250e+02,2.277270050048828125e+02,4.360979919433593750e+02,2.139429931640625000e+02,4.558999938964843750e+02,1.880989990234375000e+02,3.831709899902343750e+02,2.453459930419921875e+02
3.562980041503906250e+02,1.962290039062500000e+02,4.961879882812500000e+02,2.066829986572265625e+02,4.143229980468750000e+02,2.425659942626953125e+02,3.655390014648437500e+02,2.268320007324218750e+02,4.363030090332031250e+02,2.138619995117187500e+02,4.558999938964843750e+02,1.880910034179687500e+02,3.831709899902343750e+02,2.454479980468750000e+02
3.562980041503906250e+02,1.962290039062500000e+02,5.005750122070312500e+02,2.065760040283203125e+02,4.143510131835937500e+02,2.426210021972656250e+02,3.657500000000000000e+02,2.248780059814453125e+02,4.363030090332031250e+02,2.126759948730468750e+02,4.566690063476562500e+02,1.860319976806640625e+02,3.836239929199218750e+02,2.454479980468750000e+02
3.562980041503906250e+02,1.962290039062500000e+02,5.005750122070312500e+02,2.066829986572265625e+02,4.143229980468750000e+02,2.429389953613281250e+02,3.657500000000000000e+02,2.248780059814453125e+02,4.363030090332031250e+02,2.126759948730468750e+02,4.566690063476562500e+02,1.860319976806640625e+02,3.836239929199218750e+02,2.457879943847656250e+02
3.562980041503906250e+02,1.962290039062500000e+02,5.005750122070312500e+02,2.074680023193359375e+02,4.131730041503906250e+02,2.442310028076171875e+02,3.657500000000000000e+02,2.248780059814453125e+02,4.363030090332031250e+02,2.126759948730468750e+02,4.566690063476562500e+02,1.860319976806640625e+02,3.831080017089843750e+02,2.457879943847656250e+02
3.552550048828125000e+02,1.962290039062500000e+02,4.935270080566406250e+02,2.074680023193359375e+02,4.109370117187500000e+02,2.442310028076171875e+02,3.640440063476562500e+02,2.265870056152343750e+02,4.362980041503906250e+02,2.142729949951171875e+02,4.540039978027343750e+02,1.892489929199218750e+02,3.812990112304687500e+02,2.453280029296875000e+02
3.589550170898437500e+02,1.957599945068359375e+02,5.000010070800781250e+02,2.074680023193359375e+02,4.158090209960937500e+02,2.429389953613281250e+02,3.671979980468750000e+02,2.265870056152343750e+02,4.417810058593750000e+02,2.142729949951171875e+02,4.600480041503906250e+02,1.892489929199218750e+02,3.870169982910156250e+02,2.446970062255859375e+02
3.677779846191406250e+02,1.957599945068359375e+02,5.142119750976562500e+02,2.064680023193359375e+02,4.277689819335937500e+02,2.398399963378906250e+02,3.787979736328125000e+02,2.265870056152343750e+02,4.484159851074218750e+02,2.142729949951171875e+02,4.690419921875000000e+02,1.892489929199218750e+02,3.991879882812500000e+02,2.430030059814453125e+02
3.532279968261718750e+02,2.274850006103515625e+02,4.952489929199218750e+02,2.061239929199218750e+02,4.236209716796875000e+02,2.328679962158203125e+02,3.721069946289062500e+02,2.352160034179687500e+02,4.356779785156250000e+02,2.090950012207031250e+02,4.611229858398437500e+02,1.882389984130859375e+02,3.958959960937500000e+02,2.426950073242187500e+02
3.502279968261718750e+02,2.263370056152343750e+02,4.936789855957031250e+02,2.061239929199218750e+02,4.229839782714843750e+02,2.314989929199218750e+02,3.730229797363281250e+02,2.368769989013671875e+02,4.350999755859375000e+02,2.086390075683593750e+02,4.601979980468750000e+02,1.881970062255859375e+02,3.958959960937500000e+02,2.403690032958984375e+02
